numero_de_cliente,Predicted
4606003,FALSE
4606113,FALSE
4606462,FALSE
4606468,FALSE
4606475,FALSE
4606503,FALSE
4606669,FALSE
4606870,FALSE
4606996,FALSE
4607065,FALSE
4607282,FALSE
4607373,FALSE
4607555,FALSE
4607782,FALSE
4607816,FALSE
4607885,FALSE
4607891,FALSE
4608005,FALSE
4608036,FALSE
4608196,FALSE
4608303,FALSE
4608404,FALSE
4608488,FALSE
4608557,FALSE
4608834,FALSE
4608847,FALSE
4608938,FALSE
4609060,FALSE
4609170,FALSE
4609271,FALSE
4609302,FALSE
4610241,FALSE
4610389,FALSE
4610581,FALSE
4610791,FALSE
4610939,FALSE
4610961,FALSE
4611184,FALSE
4611275,FALSE
4611435,FALSE
4611699,FALSE
4611705,FALSE
4611718,FALSE
4612054,FALSE
4612107,FALSE
4612233,FALSE
4612447,FALSE
4612604,FALSE
4612620,FALSE
4612623,FALSE
4612664,FALSE
4612953,FALSE
4613455,FALSE
4613587,FALSE
4613788,FALSE
4613939,FALSE
4614036,FALSE
4614043,FALSE
4614087,FALSE
4614197,FALSE
4614580,FALSE
4614772,FALSE
4614998,FALSE
4615331,FALSE
4615353,FALSE
4615632,FALSE
4615855,FALSE
4616182,FALSE
4616374,FALSE
4616518,FALSE
4616569,FALSE
4616578,FALSE
4617140,FALSE
4617379,FALSE
4617533,FALSE
4617590,FALSE
4617612,FALSE
4618567,FALSE
4618677,FALSE
4619242,FALSE
4619804,FALSE
4620219,FALSE
4620376,FALSE
4620521,FALSE
4620593,FALSE
4620649,FALSE
4621023,FALSE
4621061,FALSE
4621165,FALSE
4621328,FALSE
4621469,FALSE
4621551,FALSE
4621963,FALSE
4622186,FALSE
4622242,FALSE
4622544,FALSE
4622704,FALSE
4622830,FALSE
4623219,FALSE
4623794,FALSE
4623914,FALSE
4624294,FALSE
4624435,FALSE
4624699,FALSE
4624815,FALSE
4624822,FALSE
4624982,FALSE
4625085,FALSE
4625274,FALSE
4625390,FALSE
4625462,FALSE
4626088,FALSE
4626201,FALSE
4626358,FALSE
4626490,FALSE
4626512,FALSE
4626882,FALSE
4627404,FALSE
4627684,FALSE
4627787,FALSE
4628054,FALSE
4628057,FALSE
4628060,FALSE
4628076,FALSE
4628126,FALSE
4628397,FALSE
4628400,FALSE
4628525,FALSE
4628529,FALSE
4628547,FALSE
4628613,FALSE
4628833,FALSE
4629047,FALSE
4629053,FALSE
4629097,FALSE
4629427,FALSE
4629688,FALSE
4630131,FALSE
4630216,FALSE
4630379,FALSE
4630775,FALSE
4631054,FALSE
4631105,FALSE
4631334,FALSE
4631403,FALSE
4631516,FALSE
4631570,FALSE
4631683,FALSE
4631727,FALSE
4631934,FALSE
4632063,FALSE
4632145,FALSE
4632283,FALSE
4632606,FALSE
4632625,FALSE
4632697,FALSE
4633009,FALSE
4633046,FALSE
4633112,FALSE
4633206,FALSE
4633420,FALSE
4633511,FALSE
4633759,FALSE
4633832,FALSE
4633942,FALSE
4634092,FALSE
4634840,FALSE
4634978,FALSE
4635003,FALSE
4635264,FALSE
4635836,FALSE
4636153,FALSE
4636464,FALSE
4636942,FALSE
4637105,FALSE
4637118,FALSE
4637498,FALSE
4637567,FALSE
4638195,FALSE
4638261,FALSE
4638478,FALSE
4638601,FALSE
4638751,FALSE
4639091,FALSE
4639141,FALSE
4639314,FALSE
4639342,FALSE
4639474,FALSE
4639571,FALSE
4639716,FALSE
4640046,FALSE
4640294,FALSE
4640558,FALSE
4640674,FALSE
4640938,FALSE
4641064,FALSE
4641368,FALSE
4641503,FALSE
4641541,FALSE
4641563,FALSE
4641761,FALSE
4641821,FALSE
4642063,FALSE
4642103,FALSE
4642198,FALSE
4642242,FALSE
4642361,FALSE
4642364,FALSE
4642572,FALSE
4642688,FALSE
4642757,FALSE
4642795,FALSE
4642817,FALSE
4642839,FALSE
4643146,FALSE
4643266,FALSE
4643435,FALSE
4643536,FALSE
4643552,FALSE
4643571,FALSE
4643746,FALSE
4644032,FALSE
4644167,FALSE
4644227,FALSE
4644450,FALSE
4644554,FALSE
4645063,FALSE
4645487,FALSE
4645657,FALSE
4645854,FALSE
4645946,FALSE
4646137,FALSE
4646165,FALSE
4646879,FALSE
4647454,FALSE
4647827,FALSE
4647915,FALSE
4647972,FALSE
4648214,FALSE
4648374,FALSE
4648537,FALSE
4648569,FALSE
4648654,FALSE
4648757,FALSE
4648996,FALSE
4649426,FALSE
4649496,FALSE
4649734,FALSE
4649775,FALSE
4650777,FALSE
4650780,FALSE
4650787,FALSE
4652194,FALSE
4652310,FALSE
4652571,FALSE
4652892,FALSE
4652917,FALSE
4652942,FALSE
4653096,FALSE
4653162,FALSE
4653259,FALSE
4653284,FALSE
4653671,FALSE
4653674,FALSE
4653765,FALSE
4653872,FALSE
4654192,FALSE
4654330,FALSE
4654362,FALSE
4654447,FALSE
4654676,FALSE
4654695,FALSE
4654865,FALSE
4654877,FALSE
4655078,TRUE
4655125,FALSE
4655631,FALSE
4655675,FALSE
4655694,FALSE
4655788,FALSE
4655942,FALSE
4656014,FALSE
4656030,FALSE
4656171,FALSE
4656244,FALSE
4656278,FALSE
4656382,FALSE
4656520,FALSE
4656602,FALSE
4656655,FALSE
4656765,FALSE
4656988,FALSE
4657258,FALSE
4657346,FALSE
4657852,FALSE
4658110,FALSE
4658148,FALSE
4658154,FALSE
4658455,FALSE
4658722,FALSE
4659213,FALSE
4659558,FALSE
4659740,FALSE
4659841,FALSE
4659935,FALSE
4660259,FALSE
4660658,FALSE
4661066,FALSE
4661584,FALSE
4661610,FALSE
4661632,FALSE
4661738,FALSE
4661770,FALSE
4662005,FALSE
4662442,FALSE
4662524,FALSE
4662957,FALSE
4663256,FALSE
4663498,FALSE
4663934,FALSE
4664227,FALSE
4665018,FALSE
4665062,FALSE
4665565,FALSE
4665653,FALSE
4665794,FALSE
4665848,FALSE
4666712,FALSE
4667029,FALSE
4667038,FALSE
4667151,FALSE
4667362,FALSE
4667384,FALSE
4667415,FALSE
4667745,FALSE
4667764,FALSE
4668750,FALSE
4668754,FALSE
4669071,FALSE
4669275,FALSE
4669297,FALSE
4669627,FALSE
4669690,FALSE
4669693,FALSE
4669718,FALSE
4669775,FALSE
4669897,FALSE
4669957,FALSE
4670500,FALSE
4670598,FALSE
4670682,FALSE
4670730,FALSE
4670840,FALSE
4671436,FALSE
4671779,FALSE
4672112,FALSE
4672150,FALSE
4672244,FALSE
4672382,TRUE
4672432,FALSE
4672599,FALSE
4672646,FALSE
4673111,FALSE
4673325,FALSE
4673676,FALSE
4673680,FALSE
4673796,FALSE
4674035,FALSE
4674236,FALSE
4674644,FALSE
4675244,FALSE
4675521,FALSE
4675527,FALSE
4675549,FALSE
4675753,FALSE
4675832,FALSE
4675841,FALSE
4675951,FALSE
4676218,FALSE
4676278,FALSE
4676281,FALSE
4676827,FALSE
4677041,FALSE
4677355,FALSE
4677591,FALSE
4677698,FALSE
4677952,FALSE
4678037,FALSE
4678624,FALSE
4679020,FALSE
4679083,FALSE
4679250,FALSE
4679265,FALSE
4679316,FALSE
4679825,FALSE
4679919,FALSE
4679982,FALSE
4680252,FALSE
4680465,FALSE
4680930,FALSE
4681037,FALSE
4681185,FALSE
4681329,FALSE
4681552,FALSE
4681895,FALSE
4682011,FALSE
4682737,FALSE
4682752,FALSE
4682774,FALSE
4682919,FALSE
4683170,FALSE
4683261,FALSE
4683274,FALSE
4683390,FALSE
4683400,FALSE
4683739,FALSE
4683871,FALSE
4683997,FALSE
4684003,FALSE
4684100,FALSE
4684725,FALSE
4685134,FALSE
4685184,TRUE
4685209,FALSE
4685278,FALSE
4685561,FALSE
4685586,FALSE
4685608,FALSE
4685636,FALSE
4685966,FALSE
4686067,FALSE
4686073,FALSE
4686513,FALSE
4686786,FALSE
4687506,FALSE
4687550,TRUE
4687902,FALSE
4688187,FALSE
4688231,FALSE
4688316,FALSE
4688483,FALSE
4689111,FALSE
4689234,FALSE
4689265,TRUE
4689956,FALSE
4690079,FALSE
4690811,FALSE
4691031,FALSE
4691420,FALSE
4691464,FALSE
4691533,TRUE
4691656,FALSE
4691684,FALSE
4692136,FALSE
4692356,FALSE
4692507,FALSE
4692746,FALSE
4693135,FALSE
4693242,FALSE
4693283,FALSE
4693783,FALSE
4694219,FALSE
4694455,FALSE
4694537,FALSE
4694596,FALSE
4694826,FALSE
4695463,FALSE
4695473,FALSE
4695834,FALSE
4695881,FALSE
4695925,FALSE
4696139,FALSE
4696261,FALSE
4696362,FALSE
4696434,FALSE
4696544,TRUE
4696623,FALSE
4696714,FALSE
4696865,FALSE
4696877,FALSE
4697323,FALSE
4697483,FALSE
4697763,FALSE
4698671,FALSE
4699419,FALSE
4699582,FALSE
4699774,FALSE
4699799,FALSE
4700041,FALSE
4700122,FALSE
4700242,FALSE
4700499,FALSE
4700763,FALSE
4700804,FALSE
4700845,FALSE
4701002,FALSE
4701175,FALSE
4701731,FALSE
4701857,FALSE
4702249,FALSE
4702299,FALSE
4702381,FALSE
4702403,FALSE
4702654,FALSE
4702761,FALSE
4703449,FALSE
4703961,FALSE
4704074,FALSE
4704385,FALSE
4704605,FALSE
4704612,FALSE
4704784,FALSE
4704803,FALSE
4704885,FALSE
4704957,FALSE
4704967,FALSE
4705064,FALSE
4705366,FALSE
4705435,FALSE
4705454,FALSE
4705589,FALSE
4705868,FALSE
4705909,FALSE
4706069,FALSE
4706132,FALSE
4706274,FALSE
4706537,FALSE
4706603,FALSE
4706713,FALSE
4707247,FALSE
4707697,FALSE
4707709,FALSE
4707873,FALSE
4708856,FALSE
4709591,FALSE
4709726,FALSE
4709729,FALSE
4709751,FALSE
4709814,TRUE
4710135,FALSE
4710251,FALSE
4710499,FALSE
4710710,FALSE
4710926,FALSE
4711102,FALSE
4711551,FALSE
4711828,FALSE
4712073,FALSE
4712450,FALSE
4713430,FALSE
4713509,FALSE
4713537,FALSE
4713644,FALSE
4713738,FALSE
4714225,FALSE
4714907,FALSE
4715293,FALSE
4715909,FALSE
4716440,FALSE
4716616,FALSE
4716663,FALSE
4716713,FALSE
4716729,FALSE
4716905,FALSE
4717385,FALSE
4717533,FALSE
4718067,FALSE
4718108,FALSE
4718130,FALSE
4718152,FALSE
4718155,FALSE
4718284,FALSE
4718469,FALSE
4718824,FALSE
4718840,FALSE
4718846,FALSE
4719371,FALSE
4719509,FALSE
4719632,FALSE
4719638,FALSE
4719943,FALSE
4720018,FALSE
4720527,FALSE
4720835,FALSE
4720917,FALSE
4720920,FALSE
4721306,FALSE
4721378,FALSE
4721878,FALSE
4721912,FALSE
4722063,FALSE
4722082,FALSE
4722201,FALSE
4722368,FALSE
4722371,FALSE
4722516,FALSE
4722786,FALSE
4723207,FALSE
4723336,FALSE
4724134,FALSE
4724228,FALSE
4724363,FALSE
4725070,TRUE
4725095,FALSE
4725126,FALSE
4725428,FALSE
4726612,FALSE
4726625,FALSE
4726628,FALSE
4726804,FALSE
4726860,FALSE
4727457,FALSE
4727944,FALSE
4728428,FALSE
4728544,FALSE
4728815,FALSE
4728877,FALSE
4729097,TRUE
4729242,FALSE
4729295,FALSE
4729361,FALSE
4729757,FALSE
4729823,FALSE
4729905,FALSE
4730084,FALSE
4730128,FALSE
4730137,FALSE
4730147,FALSE
4730209,FALSE
4730728,FALSE
4730734,FALSE
4731017,FALSE
4731274,FALSE
4731281,FALSE
4731303,FALSE
4731315,FALSE
4731557,FALSE
4731576,FALSE
4731755,FALSE
4732355,FALSE
4732402,FALSE
4732553,FALSE
4733040,FALSE
4733112,FALSE
4733423,FALSE
4733697,FALSE
4734231,FALSE
4734287,FALSE
4734300,FALSE
4734535,FALSE
4734796,FALSE
4735236,FALSE
4735258,FALSE
4735299,FALSE
4735465,FALSE
4735654,FALSE
4735669,FALSE
4735827,FALSE
4736053,FALSE
4736452,FALSE
4736637,TRUE
4736672,FALSE
4736675,FALSE
4736725,FALSE
4736932,FALSE
4737237,FALSE
4737400,FALSE
4737507,FALSE
4737944,FALSE
4738019,FALSE
4738070,FALSE
4738220,FALSE
4738246,FALSE
4738597,FALSE
4738733,FALSE
4738811,FALSE
4739295,FALSE
4739631,FALSE
4740134,FALSE
4740300,FALSE
4740508,FALSE
4740552,FALSE
4740630,FALSE
4740856,FALSE
4740878,FALSE
4740985,FALSE
4741038,FALSE
4741051,FALSE
4741274,FALSE
4741312,FALSE
4741368,FALSE
4741629,FALSE
4741654,FALSE
4741755,FALSE
4741909,FALSE
4741953,FALSE
4742264,FALSE
4742333,FALSE
4742364,FALSE
4742474,FALSE
4742810,FALSE
4743080,FALSE
4743140,FALSE
4743253,FALSE
4743341,FALSE
4743395,FALSE
4743413,FALSE
4743555,FALSE
4743703,FALSE
4743872,FALSE
4743888,FALSE
4744325,FALSE
4744334,FALSE
4744372,FALSE
4744394,FALSE
4744636,FALSE
4744698,FALSE
4744758,FALSE
4744818,FALSE
4744827,FALSE
4745009,FALSE
4745022,FALSE
4745374,FALSE
4745770,FALSE
4745996,FALSE
4746096,FALSE
4746382,FALSE
4746392,FALSE
4746455,FALSE
4746681,FALSE
4747026,FALSE
4747187,FALSE
4747972,FALSE
4748424,FALSE
4748537,FALSE
4748842,FALSE
4749059,FALSE
4749087,FALSE
4749288,FALSE
4749785,FALSE
4749841,FALSE
4749851,FALSE
4749885,FALSE
4750206,FALSE
4750554,FALSE
4750834,FALSE
4750912,FALSE
4751164,FALSE
4751173,FALSE
4751233,FALSE
4751293,FALSE
4751384,FALSE
4751575,FALSE
4751952,FALSE
4751971,FALSE
4752436,FALSE
4752515,FALSE
4752521,FALSE
4752540,FALSE
4752590,FALSE
4753137,FALSE
4753435,FALSE
4754045,FALSE
4754692,FALSE
4754795,FALSE
4755147,FALSE
4755352,FALSE
4755386,FALSE
4755675,FALSE
4755694,FALSE
4755766,FALSE
4755854,FALSE
4756366,FALSE
4756596,FALSE
4756687,FALSE
4756750,FALSE
4756922,FALSE
4757193,FALSE
4757494,FALSE
4757730,TRUE
4757840,FALSE
4757903,FALSE
4758188,FALSE
4758364,FALSE
4758493,FALSE
4758647,FALSE
4758738,FALSE
4758927,FALSE
4759367,FALSE
4759568,FALSE
4759605,FALSE
4759634,FALSE
4759681,FALSE
4759690,FALSE
4759756,FALSE
4759847,FALSE
4759882,FALSE
4759932,FALSE
4759960,FALSE
4760388,FALSE
4760563,FALSE
4760906,FALSE
4760984,FALSE
4761028,FALSE
4761584,FALSE
4761720,FALSE
4761751,FALSE
4761770,FALSE
4762257,FALSE
4762304,FALSE
4762411,FALSE
4762508,FALSE
4762838,FALSE
4762904,FALSE
4763011,FALSE
4763102,FALSE
4763152,FALSE
4763212,FALSE
4763268,FALSE
4763413,FALSE
4763670,FALSE
4764321,FALSE
4764380,FALSE
4764666,FALSE
4764908,FALSE
4765109,FALSE
4765207,FALSE
4765577,FALSE
4765643,FALSE
4765917,FALSE
4766061,FALSE
4766077,FALSE
4766140,FALSE
4766143,FALSE
4766196,FALSE
4766306,FALSE
4766532,FALSE
4766567,FALSE
4766605,FALSE
4766627,FALSE
4766652,FALSE
4766664,FALSE
4766837,FALSE
4767019,FALSE
4767494,TRUE
4767780,FALSE
4767927,FALSE
4768845,FALSE
4768977,FALSE
4768992,FALSE
4769234,FALSE
4769649,FALSE
4769819,FALSE
4769922,FALSE
4770287,FALSE
4770579,FALSE
4770733,FALSE
4771088,FALSE
4771251,FALSE
4771349,FALSE
4771361,FALSE
4771776,FALSE
4771861,FALSE
4771883,FALSE
4772128,FALSE
4772212,FALSE
4772263,TRUE
4772611,FALSE
4773032,FALSE
4773061,FALSE
4773956,FALSE
4774119,FALSE
4774211,FALSE
4774233,FALSE
4774368,FALSE
4774462,FALSE
4774632,FALSE
4774927,FALSE
4774965,FALSE
4775191,FALSE
4775194,FALSE
4775539,FALSE
4775734,FALSE
4776052,FALSE
4776391,TRUE
4776482,FALSE
4776488,FALSE
4776680,FALSE
4776705,FALSE
4776777,FALSE
4776959,FALSE
4777132,FALSE
4777208,FALSE
4777528,FALSE
4777581,FALSE
4777638,FALSE
4777870,FALSE
4777905,FALSE
4778524,FALSE
4778621,FALSE
4778945,FALSE
4778976,FALSE
4779099,FALSE
4779121,FALSE
4779620,FALSE
4779708,FALSE
4779969,FALSE
4780076,FALSE
4780085,FALSE
4780264,FALSE
4780594,FALSE
4780626,FALSE
4780780,FALSE
4780877,FALSE
4780934,FALSE
4780949,FALSE
4780996,FALSE
4781245,FALSE
4781348,FALSE
4781722,FALSE
4781889,FALSE
4782316,FALSE
4782950,FALSE
4783010,FALSE
4783079,FALSE
4784342,FALSE
4784405,FALSE
4784427,FALSE
4785008,FALSE
4785121,TRUE
4785124,FALSE
4785165,FALSE
4785244,FALSE
4785580,FALSE
4785709,FALSE
4785772,FALSE
4786029,FALSE
4786057,FALSE
4786227,FALSE
4786233,FALSE
4786281,FALSE
4786346,FALSE
4786526,FALSE
4786786,FALSE
4786896,FALSE
4787148,FALSE
4787276,FALSE
4787468,FALSE
4787773,FALSE
4788191,FALSE
4788206,FALSE
4788247,FALSE
4788429,FALSE
4788568,FALSE
4788706,FALSE
4788979,FALSE
4789240,FALSE
4789454,FALSE
4789831,FALSE
4789900,FALSE
4790380,FALSE
4790685,FALSE
4791376,FALSE
4791382,FALSE
4791675,FALSE
4791866,FALSE
4792353,FALSE
4792699,FALSE
4792900,FALSE
4792928,FALSE
4793000,FALSE
4793051,FALSE
4793255,FALSE
4793337,FALSE
4793748,FALSE
4793940,FALSE
4794043,FALSE
4794081,TRUE
4794138,FALSE
4794559,FALSE
4794590,FALSE
4794741,TRUE
4794788,FALSE
4795061,FALSE
4795470,FALSE
4795862,FALSE
4796227,FALSE
4796378,FALSE
4796528,FALSE
4796594,FALSE
4796736,FALSE
4797163,FALSE
4797260,FALSE
4797933,FALSE
4797952,FALSE
4797964,FALSE
4798127,FALSE
4798178,FALSE
4798492,FALSE
4798561,FALSE
4799928,FALSE
4800016,FALSE
4800556,FALSE
4800814,FALSE
4800829,FALSE
4801825,FALSE
4801831,FALSE
4802171,FALSE
4802391,FALSE
4802868,FALSE
4803207,FALSE
4803239,FALSE
4803355,FALSE
4804241,FALSE
4804326,FALSE
4804367,FALSE
4804451,FALSE
4804605,FALSE
4804719,FALSE
4804986,FALSE
4805171,FALSE
4805262,FALSE
4805821,FALSE
4805963,FALSE
4806035,FALSE
4806135,FALSE
4806490,FALSE
4806682,FALSE
4806713,FALSE
4806770,FALSE
4806842,FALSE
4806946,FALSE
4807056,FALSE
4807182,FALSE
4807254,FALSE
4807650,FALSE
4807700,FALSE
4807747,FALSE
4807854,FALSE
4807976,FALSE
4808256,FALSE
4808451,FALSE
4808806,FALSE
4808922,FALSE
4808953,FALSE
4809164,FALSE
4809258,FALSE
4809387,FALSE
4809547,FALSE
4809607,FALSE
4809839,FALSE
4809849,FALSE
4809937,FALSE
4809943,FALSE
4809965,FALSE
4810106,FALSE
4810399,FALSE
4810832,FALSE
4810854,FALSE
4810945,FALSE
4811021,FALSE
4811200,FALSE
4811209,FALSE
4811621,FALSE
4812318,FALSE
4812708,FALSE
4813345,FALSE
4814668,FALSE
4814706,FALSE
4814734,FALSE
4814809,FALSE
4814847,FALSE
4815871,FALSE
4817166,FALSE
4817788,FALSE
4817800,FALSE
4817957,FALSE
4818278,FALSE
4818557,FALSE
4818953,FALSE
4819220,FALSE
4819236,FALSE
4819553,FALSE
4820093,FALSE
4820301,FALSE
4820307,FALSE
4820326,FALSE
4820398,FALSE
4820574,FALSE
4820876,FALSE
4820970,FALSE
4820989,FALSE
4821388,FALSE
4821451,FALSE
4821840,FALSE
4821897,FALSE
4821988,FALSE
4822208,FALSE
4822594,FALSE
4823169,FALSE
4823386,FALSE
4824152,FALSE
4824272,FALSE
4824288,FALSE
4824602,FALSE
4824655,FALSE
4824696,FALSE
4825510,FALSE
4825642,FALSE
4825883,FALSE
4826188,FALSE
4826238,FALSE
4826245,FALSE
4826377,FALSE
4826436,FALSE
4826446,FALSE
4826483,FALSE
4826584,FALSE
4826769,FALSE
4826917,FALSE
4826992,FALSE
4827021,FALSE
4827106,FALSE
4827143,FALSE
4827281,FALSE
4827398,FALSE
4828394,FALSE
4828475,FALSE
4828560,FALSE
4828661,FALSE
4828865,TRUE
4829248,FALSE
4830495,FALSE
4830524,FALSE
4830904,FALSE
4831513,FALSE
4831541,FALSE
4831711,FALSE
4831786,FALSE
4832057,FALSE
4832245,FALSE
4832449,FALSE
4832471,FALSE
4832584,FALSE
4832654,FALSE
4833119,FALSE
4833225,FALSE
4834793,FALSE
4835154,FALSE
4835390,FALSE
4835459,FALSE
4835481,FALSE
4835751,FALSE
4835977,FALSE
4836031,FALSE
4836068,FALSE
4836125,FALSE
4836515,FALSE
4836920,FALSE
4837014,FALSE
4837441,FALSE
4837561,FALSE
4837756,FALSE
4838076,FALSE
4838255,FALSE
4838396,FALSE
4838758,FALSE
4839216,FALSE
4839251,FALSE
4839289,FALSE
4839600,FALSE
4839615,TRUE
4839622,FALSE
4839772,FALSE
4839845,FALSE
4839860,FALSE
4839930,FALSE
4839999,FALSE
4840426,FALSE
4840803,FALSE
4840910,FALSE
4840957,FALSE
4841192,FALSE
4841271,FALSE
4841422,FALSE
4841481,FALSE
4841573,FALSE
4841814,FALSE
4841846,FALSE
4842003,FALSE
4842016,FALSE
4842091,FALSE
4842229,FALSE
4842443,FALSE
4842509,FALSE
4842562,FALSE
4842672,FALSE
4842713,TRUE
4842722,FALSE
4842738,FALSE
4842751,TRUE
4842886,FALSE
4842952,FALSE
4843159,FALSE
4843414,FALSE
4843514,FALSE
4844321,FALSE
4844328,FALSE
4844513,FALSE
4844532,FALSE
4844636,FALSE
4844667,FALSE
4844934,FALSE
4845371,FALSE
4845525,FALSE
4845622,FALSE
4845635,FALSE
4845660,FALSE
4845961,FALSE
4846071,TRUE
4846109,FALSE
4846269,FALSE
4846348,FALSE
4846357,FALSE
4846392,FALSE
4846426,FALSE
4846429,FALSE
4847174,FALSE
4847177,FALSE
4847212,FALSE
4847413,FALSE
4847620,FALSE
4847805,FALSE
4848223,FALSE
4848289,FALSE
4848990,FALSE
4849103,FALSE
4849357,FALSE
4849411,FALSE
4849829,FALSE
4850225,TRUE
4850510,TRUE
4850784,FALSE
4850790,FALSE
4850828,FALSE
4850840,FALSE
4850903,FALSE
4851007,FALSE
4851305,FALSE
4851409,FALSE
4851739,FALSE
4851934,FALSE
4851984,FALSE
4852411,FALSE
4852870,FALSE
4852876,FALSE
4852999,FALSE
4853080,FALSE
4853137,FALSE
4853240,FALSE
4853376,FALSE
4853523,FALSE
4853627,FALSE
4853721,FALSE
4853727,FALSE
4853796,FALSE
4853809,FALSE
4853818,TRUE
4854089,FALSE
4854390,FALSE
4854654,FALSE
4854708,FALSE
4855298,FALSE
4855700,TRUE
4855955,FALSE
4856043,FALSE
4856225,FALSE
4856275,FALSE
4856325,FALSE
4856407,FALSE
4856640,FALSE
4856819,FALSE
4857915,FALSE
4857962,FALSE
4858179,FALSE
4858204,FALSE
4858251,FALSE
4858258,FALSE
4858308,FALSE
4858317,FALSE
4858396,FALSE
4858493,FALSE
4858515,FALSE
4858569,FALSE
4858889,FALSE
4858892,FALSE
4859178,FALSE
4859436,FALSE
4859715,FALSE
4859728,FALSE
4859756,FALSE
4859875,FALSE
4860174,FALSE
4860218,FALSE
4860300,FALSE
4860868,FALSE
4861010,FALSE
4861060,FALSE
4861066,FALSE
4862301,FALSE
4862587,FALSE
4862813,FALSE
4863259,FALSE
4863272,FALSE
4863300,FALSE
4863322,FALSE
4863341,FALSE
4863680,FALSE
4863846,FALSE
4864148,FALSE
4864717,FALSE
4864761,FALSE
4864820,FALSE
4864908,FALSE
4865320,FALSE
4865502,FALSE
4865603,FALSE
4865823,FALSE
4865910,FALSE
4865945,FALSE
4867013,FALSE
4867554,TRUE
4867657,FALSE
4867748,FALSE
4867761,FALSE
4868015,TRUE
4868056,FALSE
4868220,FALSE
4868264,FALSE
4868308,FALSE
4868392,FALSE
4868417,FALSE
4868738,FALSE
4868798,TRUE
4869039,FALSE
4869197,FALSE
4869398,FALSE
4869643,FALSE
4869674,FALSE
4869790,FALSE
4870463,FALSE
4870535,FALSE
4870692,FALSE
4870849,FALSE
4871179,FALSE
4871301,FALSE
4871308,FALSE
4871364,FALSE
4871471,FALSE
4871496,FALSE
4871559,FALSE
4871628,FALSE
4871817,FALSE
4871883,FALSE
4871971,FALSE
4872520,FALSE
4872536,TRUE
4872571,FALSE
4872668,FALSE
4872944,FALSE
4873042,FALSE
4873249,FALSE
4873959,FALSE
4874044,FALSE
4874245,FALSE
4874352,FALSE
4874682,FALSE
4874829,FALSE
4875144,FALSE
