numero_de_cliente,Predicted
4613587,TRUE
4613788,TRUE
4613939,TRUE
4614036,TRUE
4614043,TRUE
4614087,TRUE
4614197,TRUE
4614580,TRUE
4614772,TRUE
4614998,TRUE
4615331,TRUE
4615353,TRUE
4615632,TRUE
4615855,TRUE
4616182,TRUE
4616374,TRUE
4616518,TRUE
4616569,TRUE
4616578,TRUE
4617140,TRUE
4617379,TRUE
4617533,TRUE
4617590,TRUE
4617612,TRUE
4618567,TRUE
4618677,TRUE
4619242,TRUE
4619804,TRUE
4620219,TRUE
4620376,TRUE
4620521,TRUE
4620593,TRUE
4620649,TRUE
4621023,TRUE
4621061,TRUE
4621165,TRUE
4621328,TRUE
4621469,TRUE
4621551,TRUE
4621963,TRUE
4622186,TRUE
4622242,TRUE
4622544,TRUE
4622704,TRUE
4622830,TRUE
4623219,TRUE
4623794,TRUE
4623914,TRUE
4624294,TRUE
4624435,TRUE
4624699,TRUE
4624815,TRUE
4624822,TRUE
4624982,TRUE
4625085,TRUE
4625274,TRUE
4625390,TRUE
4625462,TRUE
4626088,TRUE
4626201,TRUE
4626358,TRUE
4626490,TRUE
4626512,TRUE
4626882,TRUE
4627404,TRUE
4627684,TRUE
4627787,TRUE
4628054,TRUE
4628057,TRUE
4628060,TRUE
4628076,TRUE
4628126,TRUE
4628397,TRUE
4628400,TRUE
4628525,TRUE
4628529,TRUE
4628547,TRUE
4628613,TRUE
4628833,TRUE
4629047,TRUE
4629053,TRUE
4629097,TRUE
4629427,TRUE
4629688,TRUE
4630131,TRUE
4630216,TRUE
4630379,TRUE
4630775,TRUE
4631054,TRUE
4631105,TRUE
4631334,TRUE
4631403,TRUE
4631516,TRUE
4631570,TRUE
4631683,TRUE
4631727,TRUE
4631934,TRUE
4632063,TRUE
4632145,TRUE
4632283,TRUE
4632606,TRUE
4632625,TRUE
4632697,TRUE
4633009,TRUE
4633046,TRUE
4633112,TRUE
4633206,TRUE
4633420,TRUE
4633511,TRUE
4633759,TRUE
4633832,TRUE
4633942,TRUE
4634092,TRUE
4634840,TRUE
4634978,TRUE
4635003,TRUE
4635264,TRUE
4635836,TRUE
4636153,TRUE
4636464,TRUE
4636942,TRUE
4637105,TRUE
4637118,TRUE
4637498,TRUE
4637567,TRUE
4638195,TRUE
4638261,TRUE
4638478,TRUE
4638601,TRUE
4638751,TRUE
4639091,TRUE
4639141,TRUE
4639314,TRUE
4639342,TRUE
4639474,TRUE
4639571,TRUE
4639716,TRUE
4640046,TRUE
4640294,TRUE
4640558,TRUE
4640674,TRUE
4640938,TRUE
4641064,TRUE
4641368,TRUE
4641503,TRUE
4641541,TRUE
4641563,TRUE
4641761,TRUE
4641821,TRUE
4642063,TRUE
4642103,TRUE
4642198,TRUE
4642242,TRUE
4642361,TRUE
4642364,TRUE
4642572,TRUE
4642688,TRUE
4642757,TRUE
4642795,TRUE
4642817,TRUE
4642839,TRUE
4643146,TRUE
4643266,TRUE
4643435,TRUE
4643536,TRUE
4643552,TRUE
4643571,TRUE
4643746,TRUE
4644032,TRUE
4644167,TRUE
4644227,TRUE
4644450,TRUE
4644554,TRUE
4645063,TRUE
4645487,TRUE
4645657,TRUE
4645854,TRUE
4645946,TRUE
4646137,TRUE
4646165,TRUE
4646879,TRUE
4647454,TRUE
4647827,TRUE
4647915,TRUE
4647972,TRUE
4648214,TRUE
4648374,TRUE
4648537,TRUE
4648569,TRUE
4648654,TRUE
4648757,TRUE
4648996,TRUE
4649426,TRUE
4649496,TRUE
4649734,TRUE
4649775,TRUE
4650777,TRUE
4650780,TRUE
4650787,TRUE
4652194,TRUE
4652310,TRUE
4652571,TRUE
4652892,TRUE
4652917,TRUE
4652942,TRUE
4653096,TRUE
4653162,TRUE
4653259,TRUE
4653284,TRUE
4653671,TRUE
4653674,TRUE
4653765,TRUE
4653872,TRUE
4654192,TRUE
4654330,TRUE
4654362,TRUE
4654447,TRUE
4654676,TRUE
4654695,TRUE
4654865,TRUE
4654877,TRUE
4655078,TRUE
4655125,TRUE
4655631,TRUE
4655675,TRUE
4655694,TRUE
4655788,TRUE
4655942,TRUE
4656014,TRUE
4656030,TRUE
4656171,TRUE
4656244,TRUE
4656278,TRUE
4656382,TRUE
4656520,TRUE
4656602,TRUE
4656655,TRUE
4656765,TRUE
4656988,TRUE
4657258,TRUE
4657346,TRUE
4657852,TRUE
4658110,TRUE
4658148,TRUE
4658154,TRUE
4658455,TRUE
4658722,TRUE
4659213,TRUE
4659558,TRUE
4659740,TRUE
4659841,TRUE
4659935,TRUE
4660259,TRUE
4660658,TRUE
4661066,TRUE
4661584,TRUE
4661610,TRUE
4661632,TRUE
4661738,TRUE
4661770,TRUE
4662005,TRUE
4662442,TRUE
4662524,TRUE
4662957,TRUE
4663256,TRUE
4663498,TRUE
4663934,TRUE
4664227,TRUE
4665018,TRUE
4665062,TRUE
4665565,TRUE
4665653,TRUE
4665794,TRUE
4665848,TRUE
4666712,TRUE
4667029,TRUE
4667038,TRUE
4667151,TRUE
4667362,TRUE
4667384,TRUE
4667415,TRUE
4667745,TRUE
4667764,TRUE
4668750,TRUE
4668754,TRUE
4669071,TRUE
4669275,TRUE
4669297,TRUE
4669627,TRUE
4669690,TRUE
4669693,TRUE
4669718,TRUE
4669775,TRUE
4669897,TRUE
4669957,TRUE
4670500,TRUE
4670598,TRUE
4670682,TRUE
4670730,TRUE
4670840,TRUE
4671436,TRUE
4671779,TRUE
4672112,TRUE
4672150,TRUE
4672244,TRUE
4672382,TRUE
4672432,TRUE
4672599,TRUE
4672646,TRUE
4673111,TRUE
4673325,TRUE
4673676,TRUE
4673680,TRUE
4673796,TRUE
4674035,TRUE
4674236,TRUE
4674644,TRUE
4675244,TRUE
4675521,TRUE
4675527,TRUE
4675549,TRUE
4675753,TRUE
4675832,TRUE
4675841,TRUE
4675951,TRUE
4676218,TRUE
4676278,TRUE
4676281,TRUE
4676827,TRUE
4677041,TRUE
4677355,TRUE
4677591,TRUE
4677698,TRUE
4677952,TRUE
4678037,TRUE
4678624,TRUE
4679020,TRUE
4679083,TRUE
4679250,TRUE
4679265,TRUE
4679316,TRUE
4679825,TRUE
4679919,TRUE
4679982,TRUE
4680252,TRUE
4680465,TRUE
4680930,TRUE
4681037,TRUE
4681185,TRUE
4681329,TRUE
4681552,TRUE
4681895,TRUE
4682011,TRUE
4682737,TRUE
4682752,TRUE
4682774,TRUE
4682919,TRUE
4683170,TRUE
4683261,TRUE
4683274,TRUE
4683390,TRUE
4683400,TRUE
4683739,TRUE
4683871,TRUE
4683997,TRUE
4684003,TRUE
4684100,TRUE
4684725,TRUE
4685134,TRUE
4685184,TRUE
4685209,TRUE
4685278,TRUE
4685561,TRUE
4685586,TRUE
4685608,TRUE
4685636,TRUE
4685966,TRUE
4686067,TRUE
4686073,TRUE
4686513,TRUE
4686786,TRUE
4687506,TRUE
4687550,TRUE
4687902,TRUE
4688187,TRUE
4688231,TRUE
4688316,TRUE
4688483,TRUE
4689111,TRUE
4689234,TRUE
4689265,TRUE
4689956,TRUE
4690079,TRUE
4690811,TRUE
4691031,TRUE
4691420,TRUE
4691464,TRUE
4691533,TRUE
4691656,TRUE
4691684,TRUE
4692136,TRUE
4692356,TRUE
4692507,TRUE
4692746,TRUE
4693135,TRUE
4693242,TRUE
4693283,TRUE
4693783,TRUE
4694219,TRUE
4694455,TRUE
4694537,TRUE
4694596,TRUE
4694826,TRUE
4695463,TRUE
4695473,TRUE
4695834,TRUE
4695881,TRUE
4695925,TRUE
4696139,TRUE
4696261,TRUE
4696362,TRUE
4696434,TRUE
4696544,TRUE
4696623,TRUE
4696714,TRUE
4696865,TRUE
4696877,TRUE
4697323,TRUE
4697483,TRUE
4697763,TRUE
4698671,TRUE
4699419,TRUE
4699582,TRUE
4699774,TRUE
4699799,TRUE
4700041,TRUE
4700122,TRUE
4700242,TRUE
4700499,TRUE
4700763,TRUE
4700804,TRUE
4700845,TRUE
4701002,TRUE
4701175,TRUE
4701731,TRUE
4701857,TRUE
4702249,TRUE
4702299,TRUE
4702381,TRUE
4702403,TRUE
4702654,TRUE
4702761,TRUE
4703449,TRUE
4703961,TRUE
4704074,TRUE
4704385,TRUE
4704605,TRUE
4704612,TRUE
4704784,TRUE
4704803,TRUE
4704885,TRUE
4704957,TRUE
4704967,TRUE
4705064,TRUE
4705366,TRUE
4705435,TRUE
4705454,TRUE
4705589,TRUE
4705868,TRUE
4705909,TRUE
4706069,TRUE
4706132,TRUE
4706274,TRUE
4706537,TRUE
4706603,TRUE
4706713,TRUE
4707247,TRUE
4707697,TRUE
4707709,TRUE
4707873,TRUE
4708856,TRUE
4709591,TRUE
4709726,TRUE
4709729,TRUE
4709751,TRUE
4709814,TRUE
4710135,TRUE
4710251,TRUE
4710499,TRUE
4710710,TRUE
4710926,TRUE
4711102,TRUE
4711551,TRUE
4711828,TRUE
4712073,TRUE
4712450,TRUE
4713430,TRUE
4713509,TRUE
4713537,TRUE
4713644,TRUE
4713738,TRUE
4714225,TRUE
4714907,TRUE
4715293,TRUE
4715909,TRUE
4716440,TRUE
4716616,TRUE
4716663,TRUE
4716713,TRUE
4716729,TRUE
4716905,TRUE
4717385,TRUE
4717533,TRUE
4718067,TRUE
4718108,TRUE
4718130,TRUE
4718152,TRUE
4718155,TRUE
4718284,TRUE
4718469,TRUE
4718824,TRUE
4718840,TRUE
4718846,TRUE
4719371,TRUE
4719509,TRUE
4719632,TRUE
4719638,TRUE
4719943,TRUE
4720018,TRUE
4720527,TRUE
4720835,TRUE
4720917,TRUE
4720920,TRUE
4721306,TRUE
4721378,TRUE
4721878,TRUE
4721912,TRUE
4722063,TRUE
4722082,TRUE
4722201,TRUE
4722368,TRUE
4722371,TRUE
4722516,TRUE
4722786,TRUE
4723207,TRUE
4723336,TRUE
4724134,TRUE
4724228,TRUE
4724363,TRUE
4725070,TRUE
4725095,TRUE
4725126,TRUE
4725428,TRUE
4726612,TRUE
4726625,TRUE
4726628,TRUE
4726804,TRUE
4726860,TRUE
4727457,TRUE
4727944,TRUE
4728428,TRUE
4728544,TRUE
4728815,TRUE
4728877,TRUE
4729097,TRUE
4729242,TRUE
4729295,TRUE
4729361,TRUE
4729757,TRUE
4729823,TRUE
4729905,TRUE
4730084,TRUE
4730128,TRUE
4730137,TRUE
4730147,TRUE
4730209,TRUE
4730728,TRUE
4730734,TRUE
4731017,TRUE
4731274,TRUE
4731281,TRUE
4731303,TRUE
4731315,TRUE
4731557,TRUE
4731576,TRUE
4731755,TRUE
4732355,TRUE
4732402,TRUE
4732553,TRUE
4733040,TRUE
4733112,TRUE
4733423,TRUE
4733697,TRUE
4734231,TRUE
4734287,TRUE
4734300,TRUE
4734535,TRUE
4734796,TRUE
4735236,TRUE
4735258,TRUE
4735299,TRUE
4735465,TRUE
4735654,TRUE
4735669,TRUE
4735827,TRUE
4736053,TRUE
4736452,TRUE
4736637,TRUE
4736672,TRUE
4736675,TRUE
4736725,TRUE
4736932,TRUE
4737237,TRUE
4737400,TRUE
4737507,TRUE
4737944,TRUE
4738019,TRUE
4738070,TRUE
4738220,TRUE
4738246,TRUE
4738597,TRUE
4738733,TRUE
4738811,TRUE
4739295,TRUE
4739631,TRUE
4740134,TRUE
4740300,TRUE
4740508,TRUE
4740552,TRUE
4740630,TRUE
4740856,TRUE
4740878,TRUE
4740985,TRUE
4741038,TRUE
4741051,TRUE
4741274,TRUE
4741312,TRUE
4741368,TRUE
4741629,TRUE
4741654,TRUE
4741755,TRUE
4741909,TRUE
4741953,TRUE
4742264,TRUE
4742333,TRUE
4742364,TRUE
4742474,TRUE
4742810,TRUE
4743080,TRUE
4743140,TRUE
4743253,TRUE
4743341,TRUE
4743395,TRUE
4743413,TRUE
4743555,TRUE
4743703,TRUE
4743872,TRUE
4743888,TRUE
4744325,TRUE
4744334,TRUE
4744372,TRUE
4744394,TRUE
4744636,TRUE
4744698,TRUE
4744758,TRUE
4744818,TRUE
4744827,TRUE
4745009,TRUE
4745022,TRUE
4745374,TRUE
4745770,TRUE
4745996,TRUE
4746096,TRUE
4746382,TRUE
4746392,TRUE
4746455,TRUE
4746681,TRUE
4747026,TRUE
4747187,TRUE
4747972,TRUE
4748424,TRUE
4748537,TRUE
4748842,TRUE
4749059,TRUE
4749087,TRUE
4749288,TRUE
4749785,TRUE
4749841,TRUE
4749851,TRUE
4749885,TRUE
4750206,TRUE
4750554,TRUE
4750834,TRUE
4750912,TRUE
4751164,TRUE
4751173,TRUE
4751233,TRUE
4751293,TRUE
4751384,TRUE
4751575,TRUE
4751952,TRUE
4751971,TRUE
4752436,TRUE
4752515,TRUE
4752521,TRUE
4752540,TRUE
4752590,TRUE
4753137,TRUE
4753435,TRUE
4754045,TRUE
4754692,TRUE
4754795,TRUE
4755147,TRUE
4755352,TRUE
4755386,TRUE
4755675,TRUE
4755694,TRUE
4755766,TRUE
4755854,TRUE
4756366,TRUE
4756596,TRUE
4756687,TRUE
4756750,TRUE
4756922,TRUE
4757193,TRUE
4757494,TRUE
4757730,TRUE
4757840,TRUE
4757903,TRUE
4758188,TRUE
4758364,TRUE
4758493,TRUE
4758647,TRUE
4758738,TRUE
4758927,TRUE
4759367,TRUE
4759568,TRUE
4759605,TRUE
4759634,TRUE
4759681,TRUE
4759690,TRUE
4759756,TRUE
4759847,TRUE
4759882,TRUE
4759932,TRUE
4759960,TRUE
4760388,TRUE
4760563,TRUE
4760906,TRUE
4760984,TRUE
4761028,TRUE
4761584,TRUE
4761720,TRUE
4761751,TRUE
4761770,TRUE
4762257,TRUE
4762304,TRUE
4762411,TRUE
4762508,TRUE
4762838,TRUE
4762904,TRUE
4763011,TRUE
4763102,TRUE
4763152,TRUE
4763212,TRUE
4763268,TRUE
4763413,TRUE
4763670,TRUE
4764321,TRUE
4764380,TRUE
4764666,TRUE
4764908,TRUE
4765109,TRUE
4765207,TRUE
4765577,TRUE
4765643,TRUE
4765917,TRUE
4766061,TRUE
4766077,TRUE
4766140,TRUE
4766143,TRUE
4766196,TRUE
4766306,TRUE
4766532,TRUE
4766567,TRUE
4766605,TRUE
4766627,TRUE
4766652,TRUE
4766664,TRUE
4766837,TRUE
4767019,TRUE
4767494,TRUE
4767780,TRUE
4767927,TRUE
4768845,TRUE
4768977,TRUE
4768992,TRUE
4769234,TRUE
4769649,TRUE
4769819,TRUE
4769922,TRUE
4770287,TRUE
4770579,TRUE
4770733,TRUE
4771088,TRUE
4771251,TRUE
4771349,TRUE
4771361,TRUE
4771776,TRUE
4771861,TRUE
4771883,TRUE
4772128,TRUE
4772212,TRUE
4772263,TRUE
4772611,TRUE
4773032,TRUE
4773061,TRUE
4773956,TRUE
4774119,TRUE
4774211,TRUE
4774233,TRUE
4774368,TRUE
4774462,TRUE
4774632,TRUE
4774927,TRUE
4774965,TRUE
4775191,TRUE
4775194,TRUE
4775539,TRUE
4775734,TRUE
4776052,TRUE
4776391,TRUE
4776482,TRUE
4776488,TRUE
4776680,TRUE
4776705,TRUE
4776777,TRUE
4776959,TRUE
4777132,TRUE
4777208,TRUE
4777528,TRUE
4777581,TRUE
4777638,TRUE
4777870,TRUE
4777905,TRUE
4778524,TRUE
4778621,TRUE
4778945,TRUE
4778976,TRUE
4779099,TRUE
4779121,TRUE
4779620,TRUE
4779708,TRUE
4779969,TRUE
4780076,TRUE
4780085,TRUE
4780264,TRUE
4780594,TRUE
4780626,TRUE
4780780,TRUE
4780877,TRUE
4780934,TRUE
4780949,TRUE
4780996,TRUE
4781245,TRUE
4781348,TRUE
4781722,TRUE
4781889,TRUE
4782316,TRUE
4782950,TRUE
4783010,TRUE
4783079,TRUE
4784342,TRUE
4784405,TRUE
4784427,TRUE
4785008,TRUE
4785121,TRUE
4785124,TRUE
4785165,TRUE
4785244,TRUE
4785580,TRUE
4785709,TRUE
4785772,TRUE
4786029,TRUE
4786057,TRUE
4786227,TRUE
4786233,TRUE
4786281,TRUE
4786346,TRUE
4786526,TRUE
4786786,TRUE
4786896,TRUE
4787148,TRUE
4787276,TRUE
4787468,TRUE
4787773,TRUE
4788191,TRUE
4788206,TRUE
4788247,TRUE
4788429,TRUE
4788568,TRUE
4788706,TRUE
4788979,TRUE
4789240,TRUE
4789454,TRUE
4789831,TRUE
4789900,TRUE
4790380,TRUE
4790685,TRUE
4791376,TRUE
4791382,TRUE
4791675,TRUE
4791866,TRUE
4792353,TRUE
4792699,TRUE
4792900,TRUE
4792928,TRUE
4793000,TRUE
4793051,TRUE
4793255,TRUE
4793337,TRUE
4793748,TRUE
4793940,TRUE
4794043,TRUE
4794081,TRUE
4794138,TRUE
4794559,TRUE
4794590,TRUE
4794741,TRUE
4794788,TRUE
4795061,TRUE
4795470,TRUE
4795862,TRUE
4796227,TRUE
4796378,TRUE
4796528,TRUE
4796594,TRUE
4796736,TRUE
4797163,TRUE
4797260,TRUE
4797933,TRUE
4797952,TRUE
4797964,TRUE
4798127,TRUE
4798178,TRUE
4798492,TRUE
4798561,TRUE
4799928,TRUE
4800016,TRUE
4800556,TRUE
4800814,TRUE
4800829,TRUE
4801825,TRUE
4801831,TRUE
4802171,TRUE
4802391,TRUE
4802868,TRUE
4803207,TRUE
4803239,TRUE
4803355,TRUE
4804241,TRUE
4804326,TRUE
4804367,TRUE
4804451,TRUE
4804605,TRUE
4804719,TRUE
4804986,TRUE
4805171,TRUE
4805262,TRUE
4805821,TRUE
4805963,TRUE
4806035,TRUE
4806135,TRUE
4806490,TRUE
4806682,TRUE
4806713,TRUE
4806770,TRUE
4806842,TRUE
4806946,TRUE
4807056,TRUE
4807182,TRUE
4807254,TRUE
4807650,TRUE
4807700,TRUE
4807747,TRUE
4807854,TRUE
4807976,TRUE
4808256,TRUE
4808451,TRUE
4808806,TRUE
4808922,TRUE
4808953,TRUE
4809164,TRUE
4809258,TRUE
4809387,TRUE
4809547,TRUE
4809607,TRUE
4809839,TRUE
4809849,TRUE
4809937,TRUE
4809943,TRUE
4809965,TRUE
4810106,TRUE
4810399,TRUE
4810832,TRUE
4810854,TRUE
4810945,TRUE
4811021,TRUE
4811200,TRUE
4811209,TRUE
4811621,TRUE
4812318,TRUE
4812708,TRUE
4813345,TRUE
4814668,TRUE
4814706,TRUE
4814734,TRUE
4814809,TRUE
4814847,TRUE
4815871,TRUE
4817166,TRUE
4817788,TRUE
4817800,TRUE
4817957,TRUE
4818278,TRUE
4818557,TRUE
4818953,TRUE
4819220,TRUE
4819236,TRUE
4819553,TRUE
4820093,TRUE
4820301,TRUE
4820307,TRUE
4820326,TRUE
4820398,TRUE
4820574,TRUE
4820876,TRUE
4820970,TRUE
4820989,TRUE
4821388,TRUE
4821451,TRUE
4821840,TRUE
4821897,TRUE
4821988,TRUE
4822208,TRUE
4822594,TRUE
4823169,TRUE
4823386,TRUE
4824152,TRUE
4824272,TRUE
4824288,TRUE
4824602,TRUE
4824655,TRUE
4824696,TRUE
4825510,TRUE
4825642,TRUE
4825883,TRUE
4826188,TRUE
4826238,TRUE
4826245,TRUE
4826377,TRUE
4826436,TRUE
4826446,TRUE
4826483,TRUE
4826584,TRUE
4826769,TRUE
4826917,TRUE
4826992,TRUE
4827021,TRUE
4827106,TRUE
4827143,TRUE
4827281,TRUE
4827398,TRUE
4828394,TRUE
4828475,TRUE
4828560,TRUE
4828661,TRUE
4828865,TRUE
4829248,TRUE
4830495,TRUE
4830524,TRUE
4830904,TRUE
4831513,TRUE
4831541,TRUE
4831711,TRUE
4831786,TRUE
4832057,TRUE
4832245,TRUE
4832449,TRUE
4832471,TRUE
4832584,TRUE
4832654,TRUE
4833119,TRUE
4833225,TRUE
4834793,TRUE
4835154,TRUE
4835390,TRUE
4835459,TRUE
4835481,TRUE
4835751,TRUE
4835977,TRUE
4836031,TRUE
4836068,TRUE
4836125,TRUE
4836515,TRUE
4836920,TRUE
4837014,TRUE
4837441,TRUE
4837561,TRUE
4837756,TRUE
4838076,TRUE
4838255,TRUE
4838396,TRUE
4838758,TRUE
4839216,TRUE
4839251,TRUE
4839289,TRUE
4839600,TRUE
4839615,TRUE
4839622,TRUE
4839772,TRUE
4839845,TRUE
4839860,TRUE
4839930,TRUE
4839999,TRUE
4840426,TRUE
4840803,TRUE
4840910,TRUE
4840957,TRUE
4841192,TRUE
4841271,TRUE
4841422,TRUE
4841481,TRUE
4841573,TRUE
4841814,TRUE
4841846,TRUE
4842003,TRUE
4842016,TRUE
4842091,TRUE
4842229,TRUE
4842443,TRUE
4842509,TRUE
4842562,TRUE
4842672,TRUE
4842713,TRUE
4842722,TRUE
4842738,TRUE
4842751,TRUE
4842886,TRUE
4842952,TRUE
4843159,TRUE
4843414,TRUE
4843514,TRUE
4844321,TRUE
4844328,TRUE
4844513,TRUE
4844532,TRUE
4844636,TRUE
4844667,TRUE
4844934,TRUE
4845371,TRUE
4845525,TRUE
4845622,TRUE
4845635,TRUE
4845660,TRUE
4845961,TRUE
4846071,TRUE
4846109,TRUE
4846269,TRUE
4846348,TRUE
4846357,TRUE
4846392,TRUE
4846426,TRUE
4846429,TRUE
4847174,TRUE
4847177,TRUE
4847212,TRUE
4847413,TRUE
4847620,TRUE
4847805,TRUE
4848223,TRUE
4848289,TRUE
4848990,TRUE
4849103,TRUE
4849357,TRUE
4849411,TRUE
4849829,TRUE
4850225,TRUE
4850510,TRUE
4850784,TRUE
4850790,TRUE
4850828,TRUE
4850840,TRUE
4850903,TRUE
4851007,TRUE
4851305,TRUE
4851409,TRUE
4851739,TRUE
4851934,TRUE
4851984,TRUE
4852411,TRUE
4852870,TRUE
4852876,TRUE
4852999,TRUE
4853080,TRUE
4853137,TRUE
4853240,TRUE
4853376,TRUE
4853523,TRUE
4853627,TRUE
4853721,TRUE
4853727,TRUE
4853796,TRUE
4853809,TRUE
4853818,TRUE
4854089,TRUE
4854390,TRUE
4854654,TRUE
4854708,TRUE
4855298,TRUE
4855700,TRUE
4855955,TRUE
4856043,TRUE
4856225,TRUE
4856275,TRUE
4856325,TRUE
4856407,TRUE
4856640,TRUE
4856819,TRUE
4857915,TRUE
4857962,TRUE
4858179,TRUE
4858204,TRUE
4858251,TRUE
4858258,TRUE
4858308,TRUE
4858317,TRUE
4858396,TRUE
4858493,TRUE
4858515,TRUE
4858569,TRUE
4858889,TRUE
4858892,TRUE
4859178,TRUE
4859436,TRUE
4859715,TRUE
4859728,TRUE
4859756,TRUE
4859875,TRUE
4860174,TRUE
4860218,TRUE
4860300,TRUE
4860868,TRUE
4861010,TRUE
4861060,TRUE
4861066,TRUE
4862301,TRUE
4862587,TRUE
4862813,TRUE
4863259,TRUE
4863272,TRUE
4863300,TRUE
4863322,TRUE
4863341,TRUE
4863680,TRUE
4863846,TRUE
4864148,TRUE
4864717,TRUE
4864761,TRUE
4864820,TRUE
4864908,TRUE
4865320,TRUE
4865502,TRUE
4865603,TRUE
4865823,TRUE
4865910,TRUE
4865945,TRUE
4867013,TRUE
4867554,TRUE
4867657,TRUE
4867748,TRUE
4867761,TRUE
4868015,TRUE
4868056,TRUE
4868220,TRUE
4868264,TRUE
4868308,TRUE
4868392,TRUE
4868417,TRUE
4868738,TRUE
4868798,TRUE
4869039,TRUE
4869197,TRUE
4869398,TRUE
4869643,TRUE
4869674,TRUE
4869790,TRUE
4870463,TRUE
4870535,TRUE
4870692,TRUE
4870849,TRUE
4871179,TRUE
4871301,TRUE
4871308,TRUE
4871364,TRUE
4871471,TRUE
4871496,TRUE
4871559,TRUE
4871628,TRUE
4871817,TRUE
4871883,TRUE
4871971,TRUE
4872520,TRUE
4872536,TRUE
4872571,TRUE
4872668,TRUE
4872944,TRUE
4873042,TRUE
4873249,TRUE
4873959,TRUE
4874044,TRUE
4874245,TRUE
4874352,TRUE
4874682,TRUE
4874829,TRUE
4875144,TRUE
